algorithm,warm_start_type,task_id,experiment_id,trial_index,id,experiment_id,status,suggested,reserved,completed,objective,x0,x1,x2,best,best_id,name,order,task_correlation,warm_start_type
tpe,warm,3,99,6,a06cb5f0183f80d33d4049b9094f52e9,99,completed,2021-06-02 13:21:00.294680,2021-06-02 13:21:00.343546,2021-06-02 13:21:00.400714,1017.65,-89,86,-72,67.39999999999999,afbaeb02fbfa45761c05ee9d4d661c57,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,6,0.7425278340429085,warm
tpe,warm,3,99,7,6bb1f9c0ffa3415cf3ae0320915554b6,99,completed,2021-06-02 13:21:00.691301,2021-06-02 13:21:00.742229,2021-06-02 13:21:00.801426,274.6000000000001,15,13,-72,67.39999999999999,afbaeb02fbfa45761c05ee9d4d661c57,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,7,0.7425278340429085,warm
tpe,warm,3,99,8,53b4f32943bafc47b58616cfc413b38b,99,completed,2021-06-02 13:21:01.106325,2021-06-02 13:21:01.157932,2021-06-02 13:21:01.216929,459.65000000000003,42,47,-72,67.39999999999999,afbaeb02fbfa45761c05ee9d4d661c57,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,8,0.7425278340429085,warm
tpe,warm,3,99,9,354ca84be7e900adeb044a61388d905b,99,completed,2021-06-02 13:21:01.514387,2021-06-02 13:21:01.565013,2021-06-02 13:21:01.621806,591.6,-51,86,41,67.39999999999999,afbaeb02fbfa45761c05ee9d4d661c57,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,9,0.7425278340429085,warm
tpe,warm,3,99,10,13c7a07c6bfe6db1e3f1446ba758275e,99,completed,2021-06-02 13:21:01.922417,2021-06-02 13:21:01.973264,2021-06-02 13:21:02.032394,773.8000000000001,33,-90,-81,67.39999999999999,afbaeb02fbfa45761c05ee9d4d661c57,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,10,0.7425278340429085,warm
tpe,warm,3,99,11,7911299307dddda09158972e2de573e0,99,completed,2021-06-02 13:21:02.541340,2021-06-02 13:21:02.591804,2021-06-02 13:21:02.651406,536.6500000000001,-44,61,-72,67.39999999999999,afbaeb02fbfa45761c05ee9d4d661c57,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,11,0.7425278340429085,warm
tpe,warm,3,99,12,67a2b1f0314c7c03b106611d465fba8a,99,completed,2021-06-02 13:21:02.959606,2021-06-02 13:21:03.012653,2021-06-02 13:21:03.071733,110.9,-44,-10,16,67.39999999999999,afbaeb02fbfa45761c05ee9d4d661c57,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,12,0.7425278340429085,warm
tpe,warm,3,99,13,ed602d6c24e28cd41cf998076a52bf77,99,completed,2021-06-02 13:21:03.381767,2021-06-02 13:21:03.432463,2021-06-02 13:21:03.491823,121.94999999999999,5,47,-11,67.39999999999999,afbaeb02fbfa45761c05ee9d4d661c57,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,13,0.7425278340429085,warm
tpe,warm,3,99,14,5ddf4788c79c5231846c3ae5f4a048f0,99,completed,2021-06-02 13:21:03.800076,2021-06-02 13:21:03.849407,2021-06-02 13:21:03.908074,16.55,5,13,-11,16.55,5ddf4788c79c5231846c3ae5f4a048f0,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,14,0.7425278340429085,warm
tpe,warm,3,99,15,7fe4e23b5c0b8f9e0ed6c4c62af74195,99,completed,2021-06-02 13:21:04.219117,2021-06-02 13:21:04.269762,2021-06-02 13:21:04.329032,29.0,5,-17,16,16.55,5ddf4788c79c5231846c3ae5f4a048f0,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,15,0.7425278340429085,warm
tpe,warm,3,99,16,9e737a95e0b20d3e9b41e5865565e052,99,completed,2021-06-02 13:21:04.640774,2021-06-02 13:21:04.691748,2021-06-02 13:21:04.750351,330.55,-81,13,-5,16.55,5ddf4788c79c5231846c3ae5f4a048f0,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,16,0.7425278340429085,warm
tpe,warm,3,99,17,b8ab874ff7c5ab527532249f87c1e3f8,99,completed,2021-06-02 13:21:05.065739,2021-06-02 13:21:05.115097,2021-06-02 13:21:05.173214,26.0,5,13,16,16.55,5ddf4788c79c5231846c3ae5f4a048f0,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,17,0.7425278340429085,warm
tpe,warm,3,99,18,f542aeb40c3326eecd7c6e71a1ca81d7,99,completed,2021-06-02 13:21:05.489738,2021-06-02 13:21:05.539365,2021-06-02 13:21:05.598193,344.20000000000005,-81,13,16,16.55,5ddf4788c79c5231846c3ae5f4a048f0,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,18,0.7425278340429085,warm
tpe,warm,3,99,19,1f4c230411fedb5dcfb4d0c03cbed09f,99,completed,2021-06-02 13:21:06.122874,2021-06-02 13:21:06.174581,2021-06-02 13:21:06.233223,162.79999999999998,5,13,-56,16.55,5ddf4788c79c5231846c3ae5f4a048f0,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,19,0.7425278340429085,warm
tpe,warm,3,99,20,77567c1cfa68449e0d6d85674909a38b,99,completed,2021-06-02 13:21:06.553656,2021-06-02 13:21:06.604084,2021-06-02 13:21:06.663425,10.8,5,-10,-11,10.8,77567c1cfa68449e0d6d85674909a38b,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,20,0.7425278340429085,warm
tpe,warm,3,99,21,393026f776379f1998047b740f2d88da,99,completed,2021-06-02 13:21:06.983918,2021-06-02 13:21:07.033842,2021-06-02 13:21:07.092973,282.65000000000003,5,-74,16,10.8,77567c1cfa68449e0d6d85674909a38b,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,21,0.7425278340429085,warm
tpe,warm,3,99,22,73c092161745071e235fc4619d6a7a1e,99,completed,2021-06-02 13:21:07.419996,2021-06-02 13:21:07.471694,2021-06-02 13:21:07.531803,405.65000000000003,86,-17,16,10.8,77567c1cfa68449e0d6d85674909a38b,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,22,0.7425278340429085,warm
tpe,warm,3,99,23,25582361ccda86f90235584203650c8e,99,completed,2021-06-02 13:21:07.860142,2021-06-02 13:21:07.910701,2021-06-02 13:21:07.970528,167.45000000000002,5,54,16,10.8,77567c1cfa68449e0d6d85674909a38b,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,23,0.7425278340429085,warm
tpe,warm,3,99,24,cc3b94db4292f7531c404862c07dd79f,99,completed,2021-06-02 13:21:08.299183,2021-06-02 13:21:08.350270,2021-06-02 13:21:08.410259,216.9,-64,-10,16,10.8,77567c1cfa68449e0d6d85674909a38b,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task3_4_algo0_warm-v1,24,0.7425278340429085,warm
tpe,warm,4,112,0,d6f372417b24069587af594ab8b0747f,112,completed,2021-06-02 13:22:11.807550,2021-06-02 13:22:11.863901,2021-06-02 13:22:11.929176,275.00000000000006,25,34,-61,275.00000000000006,d6f372417b24069587af594ab8b0747f,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,0,1.0,warm
tpe,warm,4,112,1,08641bc74a8294e9f8b0661552453836,112,completed,2021-06-02 13:22:12.248616,2021-06-02 13:22:12.304507,2021-06-02 13:22:12.370272,146.2,25,34,-33,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,1,1.0,warm
tpe,warm,4,112,2,08017f769fbc7eac8dda4c8be39c0593,112,completed,2021-06-02 13:22:12.915104,2021-06-02 13:22:12.973682,2021-06-02 13:22:13.040306,350.80000000000007,7,-78,-33,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,2,1.0,warm
tpe,warm,4,112,3,1dc03ee776a514ba1fb1a096bd2be007,112,completed,2021-06-02 13:22:13.363258,2021-06-02 13:22:13.421421,2021-06-02 13:22:13.488166,188.79999999999998,24,-57,-5,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,3,1.0,warm
tpe,warm,4,112,4,57ac58ec445be07a023de563326f2fba,112,completed,2021-06-02 13:22:13.814611,2021-06-02 13:22:13.871229,2021-06-02 13:22:13.938671,240.2,37,55,14,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,4,1.0,warm
tpe,warm,4,112,5,c411e66f29b97f5297457ec1776cbbff,112,completed,2021-06-02 13:22:14.268046,2021-06-02 13:22:14.325954,2021-06-02 13:22:14.392653,374.05,24,55,-62,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,5,1.0,warm
tpe,warm,4,112,6,a8fb25587345f32e1bab55934f148f64,112,completed,2021-06-02 13:22:14.726081,2021-06-02 13:22:14.781973,2021-06-02 13:22:14.849176,170.0,20,-53,-17,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,6,1.0,warm
tpe,warm,4,112,7,bef1795262cd213cf68b2bfb8171e2ac,112,completed,2021-06-02 13:22:15.184367,2021-06-02 13:22:15.242219,2021-06-02 13:22:15.307820,194.45000000000002,-32,-53,14,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,7,1.0,warm
tpe,warm,4,112,8,eee1bf4bb1326e7681cab531f5632661,112,completed,2021-06-02 13:22:15.639936,2021-06-02 13:22:15.696673,2021-06-02 13:22:15.764361,680.2,37,94,-57,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,8,1.0,warm
tpe,warm,4,112,9,bb799a7fe02c30521028125f9c1eb086,112,completed,2021-06-02 13:22:16.098681,2021-06-02 13:22:16.154418,2021-06-02 13:22:16.221194,308.6000000000001,20,73,-17,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,9,1.0,warm
tpe,warm,4,112,10,8e395414d99ab525f3338b6fe27c1544,112,completed,2021-06-02 13:22:16.558691,2021-06-02 13:22:16.616615,2021-06-02 13:22:16.684102,256.85,-48,-53,14,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,10,1.0,warm
tpe,warm,4,112,11,e31156476d7bddfa4e56c9f4855019f0,112,completed,2021-06-02 13:22:17.241881,2021-06-02 13:22:17.298295,2021-06-02 13:22:17.365984,308.45000000000005,20,-53,-56,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,11,1.0,warm
tpe,warm,4,112,12,7e7f52923e7ef8a52fd71f38e417fdff,112,completed,2021-06-02 13:22:17.708356,2021-06-02 13:22:17.766116,2021-06-02 13:22:17.833927,270.40000000000003,-48,-57,-9,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,12,1.0,warm
tpe,warm,4,112,13,dff4f673d2935d0b691f19f43b1b8f7b,112,completed,2021-06-02 13:22:18.177843,2021-06-02 13:22:18.233994,2021-06-02 13:22:18.300677,397.20000000000005,85,-19,14,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,13,1.0,warm
tpe,warm,4,112,14,6899c6244bb94c8cb3b9eb9a85843d72,112,completed,2021-06-02 13:22:18.645668,2021-06-02 13:22:18.704157,2021-06-02 13:22:18.771219,146.5,24,-42,24,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,14,1.0,warm
tpe,warm,4,112,15,439d384847f01763c67975cbcd8acf8d,112,completed,2021-06-02 13:22:19.121698,2021-06-02 13:22:19.179177,2021-06-02 13:22:19.244365,147.65,4,-53,14,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,15,1.0,warm
tpe,warm,4,112,16,f1fb2b0042009d71a01ccde881f27ab2,112,completed,2021-06-02 13:22:19.591804,2021-06-02 13:22:19.647697,2021-06-02 13:22:19.711201,236.04999999999998,-32,55,24,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,16,1.0,warm
tpe,warm,4,112,17,65c38c5ff6ae453e8fba35625cc79fb8,112,completed,2021-06-02 13:22:20.055236,2021-06-02 13:22:20.113461,2021-06-02 13:22:20.177553,148.25000000000003,-32,-42,17,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,17,1.0,warm
tpe,warm,4,112,18,4cfe9d1a25f457b9e8ecebb9231d4a09,112,completed,2021-06-02 13:22:20.524220,2021-06-02 13:22:20.581997,2021-06-02 13:22:20.649105,199.4,-32,-53,17,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,18,1.0,warm
tpe,warm,4,112,19,9188924941f2a577454b39846ecce3d7,112,completed,2021-06-02 13:22:21.241112,2021-06-02 13:22:21.299379,2021-06-02 13:22:21.365275,249.8,24,65,-5,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,19,1.0,warm
tpe,warm,4,112,20,309e17c68225b001079462df2e2e512e,112,completed,2021-06-02 13:22:21.718061,2021-06-02 13:22:21.774909,2021-06-02 13:22:21.841850,217.6,31,-53,24,146.2,08641bc74a8294e9f8b0661552453836,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,20,1.0,warm
tpe,warm,4,112,21,79182784bbb02e8e3e59d01d96ff108f,112,completed,2021-06-02 13:22:22.194760,2021-06-02 13:22:22.250901,2021-06-02 13:22:22.317442,4.449999999999999,4,-8,-5,4.449999999999999,79182784bbb02e8e3e59d01d96ff108f,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,21,1.0,warm
tpe,warm,4,112,22,57b007b4fbc5ba6fcb3059320e9705d5,112,completed,2021-06-02 13:22:22.678242,2021-06-02 13:22:22.739669,2021-06-02 13:22:22.809600,116.5,4,-42,24,4.449999999999999,79182784bbb02e8e3e59d01d96ff108f,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,22,1.0,warm
tpe,warm,4,112,23,fdaec42c254bf54cb741cc2fcfe823d8,112,completed,2021-06-02 13:22:23.168925,2021-06-02 13:22:23.226783,2021-06-02 13:22:23.292563,364.90000000000003,4,-8,-86,4.449999999999999,79182784bbb02e8e3e59d01d96ff108f,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,23,1.0,warm
tpe,warm,4,112,24,6e3d80a6d590f10e240c37e2661d8260,112,completed,2021-06-02 13:22:23.650967,2021-06-02 13:22:23.707653,2021-06-02 13:22:23.771660,519.25,-32,-42,87,4.449999999999999,79182784bbb02e8e3e59d01d96ff108f,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_0_algo0_warm-v1,24,1.0,warm
tpe,warm,4,115,0,1c0a56c518f0e7a46d9183cbacebce55,115,completed,2021-06-02 13:22:42.951926,2021-06-02 13:22:43.011506,2021-06-02 13:22:43.077449,119.05,13,-32,-36,119.05,1c0a56c518f0e7a46d9183cbacebce55,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,0,1.0,warm
tpe,warm,4,115,1,53dbe80c9092d1282ef73862fba90984,115,completed,2021-06-02 13:22:43.646406,2021-06-02 13:22:43.705007,2021-06-02 13:22:43.773823,26.750000000000004,13,11,13,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,1,1.0,warm
tpe,warm,4,115,2,390a3c1ea3fd6a557db53aef7844dbba,115,completed,2021-06-02 13:22:44.106922,2021-06-02 13:22:44.165715,2021-06-02 13:22:44.233927,164.20000000000002,9,-57,6,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,2,1.0,warm
tpe,warm,4,115,3,c5f51e9ca247f9d9ba9260c16a725424,115,completed,2021-06-02 13:22:44.568078,2021-06-02 13:22:44.627767,2021-06-02 13:22:44.695983,215.00000000000003,13,2,63,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,3,1.0,warm
tpe,warm,4,115,4,1ccb290b94f50fc840efd119787bcb14,115,completed,2021-06-02 13:22:45.034420,2021-06-02 13:22:45.094141,2021-06-02 13:22:45.162620,330.20000000000005,-81,2,13,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,4,1.0,warm
tpe,warm,4,115,5,7aceeeb403a380f8737fa372714bc940,115,completed,2021-06-02 13:22:45.500768,2021-06-02 13:22:45.559576,2021-06-02 13:22:45.627474,149.0,-5,53,6,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,5,1.0,warm
tpe,warm,4,115,6,322e5d7bd8133082f978bdc06770799c,115,completed,2021-06-02 13:22:45.967267,2021-06-02 13:22:46.026180,2021-06-02 13:22:46.094418,167.8,9,-57,-12,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,6,1.0,warm
tpe,warm,4,115,7,de0b0502ed5a43f10d09a9feb94e78eb,115,completed,2021-06-02 13:22:46.434041,2021-06-02 13:22:46.494198,2021-06-02 13:22:46.563278,470.75000000000006,79,53,-11,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,7,1.0,warm
tpe,warm,4,115,8,2e4c02a567aaae6adeac23afd907372b,115,completed,2021-06-02 13:22:46.908470,2021-06-02 13:22:46.967821,2021-06-02 13:22:47.036175,262.6,13,-32,63,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,8,1.0,warm
tpe,warm,4,115,9,ff018455c2f8398e81f9c881976f5c72,115,completed,2021-06-02 13:22:47.381580,2021-06-02 13:22:47.440165,2021-06-02 13:22:47.508268,485.95000000000005,9,27,93,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,9,1.0,warm
tpe,warm,4,115,10,457a49b315bf7d7ec3e96360d4197ac2,115,completed,2021-06-02 13:22:48.090153,2021-06-02 13:22:48.150484,2021-06-02 13:22:48.219097,111.85000000000001,33,-32,-12,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,10,1.0,warm
tpe,warm,4,115,11,443ef3a0368affb42f62f157ea4b1416,115,completed,2021-06-02 13:22:48.568669,2021-06-02 13:22:48.627838,2021-06-02 13:22:48.696086,159.00000000000003,-43,-37,-12,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,11,1.0,warm
tpe,warm,4,115,12,47c7714cb203f18e519bb76ecad4234f,115,completed,2021-06-02 13:22:49.048399,2021-06-02 13:22:49.108235,2021-06-02 13:22:49.177887,122.0,33,-32,17,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,12,1.0,warm
tpe,warm,4,115,13,bd0208bc4d0aa2136e3e48b384f0f126,115,completed,2021-06-02 13:22:49.537577,2021-06-02 13:22:49.597542,2021-06-02 13:22:49.668494,389.00000000000006,33,-56,-61,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,13,1.0,warm
tpe,warm,4,115,14,7ca4b9af0aa217c5b8c443d14226a25b,115,completed,2021-06-02 13:22:50.034156,2021-06-02 13:22:50.096549,2021-06-02 13:22:50.166631,247.39999999999998,-43,-57,6,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,14,1.0,warm
tpe,warm,4,115,15,c7343bcce25f0957a17abbf2c23f624f,115,completed,2021-06-02 13:22:50.536603,2021-06-02 13:22:50.596653,2021-06-02 13:22:50.666592,59.050000000000004,9,-32,-12,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,15,1.0,warm
tpe,warm,4,115,16,0e61b24fa63d64ec157ba15373a971d8,115,completed,2021-06-02 13:22:51.034109,2021-06-02 13:22:51.094819,2021-06-02 13:22:51.171689,55.45,9,-32,6,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,16,1.0,warm
tpe,warm,4,115,17,a14148c3253e21c497ac6155cc792e09,115,completed,2021-06-02 13:22:51.548982,2021-06-02 13:22:51.608374,2021-06-02 13:22:51.679344,341.45000000000005,-35,-76,6,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,17,1.0,warm
tpe,warm,4,115,18,332d8770d2a9b0afde3375c5b7b70b3c,115,completed,2021-06-02 13:22:52.328277,2021-06-02 13:22:52.394767,2021-06-02 13:22:52.470534,101.15,9,-41,17,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,18,1.0,warm
tpe,warm,4,115,19,c55f4ed48c3e704b62d1b6a30a59ab50,115,completed,2021-06-02 13:22:52.873729,2021-06-02 13:22:52.937810,2021-06-02 13:22:53.016141,101.39999999999999,-43,11,-12,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,19,1.0,warm
tpe,warm,4,115,20,3135cf0576ad36248e70756a28f303a6,115,completed,2021-06-02 13:22:53.427347,2021-06-02 13:22:53.491975,2021-06-02 13:22:53.560014,152.4,-43,-32,17,26.750000000000004,53dbe80c9092d1282ef73862fba90984,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,20,1.0,warm
tpe,warm,4,115,21,478a652102b8ba271810b364266e09a8,115,completed,2021-06-02 13:22:53.926945,2021-06-02 13:22:53.988003,2021-06-02 13:22:54.056022,14.0,-5,11,-12,14.0,478a652102b8ba271810b364266e09a8,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,21,1.0,warm
tpe,warm,4,115,22,27589fdbb0c619b8a92ebfb8e395c15d,115,completed,2021-06-02 13:22:54.425985,2021-06-02 13:22:54.486243,2021-06-02 13:22:54.555862,91.45,33,-26,6,14.0,478a652102b8ba271810b364266e09a8,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,22,1.0,warm
tpe,warm,4,115,23,0b3b5a6d5127abd81789a00ac5ee1139,115,completed,2021-06-02 13:22:54.925608,2021-06-02 13:22:54.985035,2021-06-02 13:22:55.054337,197.45000000000002,-43,-32,-36,14.0,478a652102b8ba271810b364266e09a8,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,23,1.0,warm
tpe,warm,4,115,24,62fc8632199beb43dea4081c7b2e7599,115,completed,2021-06-02 13:22:55.427597,2021-06-02 13:22:55.488587,2021-06-02 13:22:55.557569,18.200000000000003,9,11,-12,14.0,478a652102b8ba271810b364266e09a8,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_1_algo0_warm-v1,24,1.0,warm
tpe,warm,4,118,0,12e281f4934fb0f952a298e87e75ec4d,118,completed,2021-06-02 13:23:15.337123,2021-06-02 13:23:15.399775,2021-06-02 13:23:15.469498,113.2,-11,-42,-23,113.2,12e281f4934fb0f952a298e87e75ec4d,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_2_algo0_warm-v1,0,1.0,warm
tpe,warm,4,118,1,9419f75bbffdf5fb82ecfb784d7fdb0a,118,completed,2021-06-02 13:23:16.054721,2021-06-02 13:23:16.116041,2021-06-02 13:23:16.184747,271.20000000000005,59,-42,11,113.2,12e281f4934fb0f952a298e87e75ec4d,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_2_algo0_warm-v1,1,1.0,warm
tpe,warm,4,118,2,5ed74110f27e5a7c41be0b1c87996d02,118,completed,2021-06-02 13:23:16.525724,2021-06-02 13:23:16.586910,2021-06-02 13:23:16.657342,462.25000000000006,-20,-95,-8,113.2,12e281f4934fb0f952a298e87e75ec4d,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_2_algo0_warm-v1,2,1.0,warm
tpe,warm,4,118,3,5a2ceae80c1030e6912eb50a75f9cbd0,118,completed,2021-06-02 13:23:16.999263,2021-06-02 13:23:17.060419,2021-06-02 13:23:17.131153,312.40000000000003,-50,-59,-23,113.2,12e281f4934fb0f952a298e87e75ec4d,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_2_algo0_warm-v1,3,1.0,warm
tpe,warm,4,118,4,7292fa5f494ea48d5330cbb252220300,118,completed,2021-06-02 13:23:17.479520,2021-06-02 13:23:17.540282,2021-06-02 13:23:17.610956,231.00000000000003,59,10,-31,113.2,12e281f4934fb0f952a298e87e75ec4d,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_2_algo0_warm-v1,4,1.0,warm
tpe,warm,4,118,5,9fff5326c88e382ccba65e3b31e3ad8b,118,completed,2021-06-02 13:23:17.960079,2021-06-02 13:23:18.020283,2021-06-02 13:23:18.091143,142.0,-27,-42,-23,113.2,12e281f4934fb0f952a298e87e75ec4d,warmstart_benchmark_WarmStartEfficiency_QuadraticsTask_task4_2_algo0_warm-v1,5,1.0,warm
